GNTX,Gentex Corporation,32.6,7988842617.2,n/a,n/a,Capital Goods,Auto Parts:O.E.M.
THRM,Gentherm Inc,56.86,1858769320.8,n/a,n/a,Capital Goods,Auto Parts:O.E.M.
GPC,Genuine Parts Company,98.37,14193773165.61,n/a,n/a,Capital Goods,Automotive Aftermarket
GEOS,Geospace Technologies Corporation,6.21,84894668.19,n/a,n/a,Capital Goods,Industrial Machinery/Components
GGB,Gerdau S.A.,4.21,7161889628.72,n/a,n/a,Capital Goods,Steel/Iron Ore
ROCK,"Gibraltar Industries, Inc.",65.46,2128899153.48,n/a,1993,Capital Goods,Steel/Iron Ore
GMHI,"Gores Metropoulos, Inc.",18.4,920000000,n/a,2019,Capital Goods,Auto Parts:O.E.M.
GMHIU,"Gores Metropoulos, Inc.",20.2,0,n/a,2019,Capital Goods,Auto Parts:O.E.M.
GMHIW,"Gores Metropoulos, Inc.",5.3,0,n/a,2019,Capital Goods,Auto Parts:O.E.M.
GRC,Gorman-Rupp Company (The),32.9,858755536.8,n/a,n/a,Capital Goods,Fluid Controls
GGG,Graco Inc.,67.74,11349233910.78,n/a,n/a,Capital Goods,Fluid Controls
GRBK,"Green Brick Partners, Inc.",21.77,1101930326.63,n/a,n/a,Capital Goods,Homebuilding
GBX,"Greenbrier Companies, Inc. (The)",33.37,1095339549.6,n/a,1994,Capital Goods,Railroads
GNLN,"Greenlane Holdings, Inc.",4.15,174804312.15,n/a,2019,Capital Goods,Recreational Products/Toys
GP,GreenPower Motor Company Inc.,22.07,421438854.71,n/a,n/a,Capital Goods,Construction/Ag Equipment/Trucks
GFF,Griffon Corporation,20.85,1170195908.4,n/a,n/a,Capital Goods,Building Products
GIFI,"Gulf Island Fabrication, Inc.",3.08,47201834.68,n/a,1997,Capital Goods,Metal Fabrications
HCDI,"Harbor Custom Development, Inc.",4.49,25269935.52,n/a,2020,Capital Goods,Homebuilding
HBIO,"Harvard Bioscience, Inc.",3.92,152783999.2,n/a,2000,Capital Goods,Biotechnology: Laboratory Analytical Instruments
HAYN,"Haynes International, Inc.",21.19,267468041.49,n/a,2007,Capital Goods,Steel/Iron Ore
HCHC,"HC2 Holdings, Inc.",3.35,158633471.25,n/a,n/a,Capital Goods,Metal Fabrications
HEI,Heico Corporation,123.58,16676241851.88,n/a,n/a,Capital Goods,Aerospace
HLIO,"Helios Technologies, Inc.",49.23,1580867064.72,n/a,n/a,Capital Goods,Metal Fabrications
HCAC,Hennessy Capital Acquisition Corp. IV,13,484993457,n/a,2019,Capital Goods,Auto Parts:O.E.M.
HCACU,Hennessy Capital Acquisition Corp. IV,15.185,0,n/a,2019,Capital Goods,Auto Parts:O.E.M.
HCACW,Hennessy Capital Acquisition Corp. IV,3.01,0,n/a,2019,Capital Goods,Auto Parts:O.E.M.
HIHO,Highway Holdings Limited,3.78,15013498.5,n/a,n/a,Capital Goods,Metal Fabrications
HMC,"Honda Motor Company, Ltd.",27.72,47861623267.92,n/a,n/a,Capital Goods,Auto Manufacturing
HON,Honeywell International Inc.,203.92,143087761810.56,n/a,n/a,Capital Goods,Aerospace
HZN,Horizon Global Corporation,7.26,190351624.32,n/a,2015,Capital Goods,Auto Parts:O.E.M.
HOV,Hovnanian Enterprises Inc,39.93,245253933.21,n/a,n/a,Capital Goods,Homebuilding
HOVNP,Hovnanian Enterprises Inc,7.49,0,n/a,n/a,Capital Goods,Homebuilding
HWM,Howmet Aerospace Inc.,23.46,10172347939.74,n/a,n/a,Capital Goods,Metal Fabrications
HTGM,"HTG Molecular Diagnostics, Inc.",5.43,25736761.05,n/a,2015,Capital Goods,Biotechnology: Laboratory Analytical Instruments
HUBB,Hubbell Inc,161.59,8762729990.3,n/a,2015,Capital Goods,Electrical Products
HII,"Huntington Ingalls Industries, Inc.",160.19,6486512477.42,n/a,n/a,Capital Goods,Marine Transportation
HURC,"Hurco Companies, Inc.",29.81,195707509.03,n/a,n/a,Capital Goods,Industrial Machinery/Components
HYLN,Hyliion Holdings Corp.,20.08,3090348726.32,n/a,2019,Capital Goods,Construction/Ag Equipment/Trucks
HY,"Hyster-Yale Materials Handling, Inc.",55.04,924971252.48,n/a,n/a,Capital Goods,Construction/Ag Equipment/Trucks
IEP,Icahn Enterprises L.P.,50.07,11620356905.61,n/a,n/a,Capital Goods,Auto Parts:O.E.M.
IDEX,"Ideanomics, Inc.",2.77,661950683.82,n/a,n/a,Capital Goods,Auto Manufacturing
IEX,IDEX Corporation,193.15,14622572179.6,n/a,1989,Capital Goods,Fluid Controls
IESC,"IES Holdings, Inc.",36.88,776271335.36,n/a,n/a,Capital Goods,Engineering & Construction
IIVI,II-VI Incorporated,67.65,7017081624.3,n/a,1987,Capital Goods,Electronic Components
IIVIP,II-VI Incorporated,288.71,0,n/a,n/a,Capital Goods,Electronic Components
ILMN,"Illumina, Inc.",322.09,47025140000,n/a,2000,Capital Goods,Biotechnology: Laboratory Analytical Instruments
ISNS,"Image Sensing Systems, Inc.",4.53,24218698.23,n/a,1995,Capital Goods,Industrial Machinery/Components
PI,"Impinj, Inc.",41.79,964793736.27,n/a,2016,Capital Goods,Industrial Machinery/Components
INSG,Inseego Corp.,9.93,981881051.31,n/a,n/a,Capital Goods,Telecommunications Equipment
IIIN,"Insteel Industries, Inc.",23.13,446538805.56,n/a,n/a,Capital Goods,Steel/Iron Ore
INTT,inTest Corporation,5.4,56857264.2,n/a,1997,Capital Goods,Electrical Products
IIN,IntriCon Corporation,17.34,155078035.8,n/a,n/a,Capital Goods,Electrical Products
IRDM,Iridium Communications Inc,32.09,4277652258.98,n/a,n/a,Capital Goods,Telecommunications Equipment
ITI,"Iteris, Inc.",4.88,200930735.28,n/a,n/a,Capital Goods,Telecommunications Equipment
ITRI,"Itron, Inc.",78.61,3175601016.49,n/a,1993,Capital Goods,Electrical Products
ITT,ITT Inc.,72.63,6275232000,n/a,2011,Capital Goods,Fluid Controls
JHX,James Hardie Industries plc.,29.46,13078381633.74,n/a,n/a,Capital Goods,Building Materials
KALU,Kaiser Aluminum Corporation,77.98,1233032938.62,n/a,n/a,Capital Goods,Metal Fabrications
KNDI,"Kandi Technologies Group, Inc.",9.76,706404936.8,n/a,n/a,Capital Goods,Auto Manufacturing
KBH,KB Home,35.2,3444123232,n/a,1986,Capital Goods,Homebuilding
KIQ,Kelso Technologies Inc,0.48,22641641.28,n/a,n/a,Capital Goods,Railroads
KMT,Kennametal Inc.,34.99,2913828359.68,n/a,n/a,Capital Goods,Industrial Machinery/Components
KEQU,Kewaunee Scientific Corporation,9.51,26233430.1,n/a,n/a,Capital Goods,Medical Specialities
KEYS,Keysight Technologies Inc.,120.04,22243412000,n/a,2014,Capital Goods,Industrial Machinery/Components
KLAC,KLA Corporation ,251.97,38919240089.49,n/a,1980,Capital Goods,Electronic Components
KRNT,Kornit Digital Ltd.,84.37,3820098785.36,n/a,2015,Capital Goods,Industrial Machinery/Components
