AMPY,"MIDSTATES PETROLEUM COMPANY, INC.",1.01,38033015.51,n/a,2016,Energy,Oil & Gas Production
MPLX,MPLX LP,21.04,21885162576.96,n/a,2012,Energy,Natural Gas Distribution
MUR,Murphy Oil Corporation,10.06,1545202167.5,n/a,n/a,Energy,Oil & Gas Production
MVO,MV Oil Trust,2.9,33350000,n/a,2007,Energy,Oil & Gas Production
NBR,Nabors Industries Ltd.,52.39,382133445.85,n/a,n/a,Energy,Oil & Gas Production
NESR,National Energy Services Reunited Corp.,8.74,767175813.22,n/a,2017,Energy,Oilfield Services/Equipment
NESRW,National Energy Services Reunited Corp.,1.1,0,n/a,2017,Energy,Oilfield Services/Equipment
NOV,"National Oilwell Varco, Inc.",12.26,4760117277.52,n/a,n/a,Energy,Metal Fabrications
NGS,"Natural Gas Services Group, Inc.",11.54,155429940.46,n/a,2002,Energy,Oilfield Services/Equipment
NRP,Natural Resource Partners LP,14.15,173495965.85,n/a,2002,Energy,Coal Mining
NCSM,"NCS Multistage Holdings, Inc.",1.02,2407116.36,n/a,2017,Energy,Oilfield Services/Equipment
GBR,"New Concept Energy, Inc",1.75,8980886.25,n/a,n/a,Energy,Oil & Gas Production
NR,"Newpark Resources, Inc.",1.5,136205415,n/a,n/a,Energy,Metal Fabrications
NEX,NexTier Oilfield Solutions Inc.,2.8,600222868,n/a,2017,Energy,Oilfield Services/Equipment
NGL,NGL ENERGY PARTNERS LP,2.18,280722338.7,n/a,2011,Energy,Oil Refining/Marketing
NINE,"Nine Energy Service, Inc.",2.2,69435471.6,n/a,2018,Energy,Oilfield Services/Equipment
NBLX,Noble Midstream Partners LP,9.53,861034928.2,n/a,n/a,Energy,Natural Gas Distribution
NOA,North American Construction Group Ltd.,10.23,298093299.9,n/a,2006,Energy,Oilfield Services/Equipment
NRT,North European Oil Royality Trust,3,27571770,n/a,n/a,Energy,Oil & Gas Production
DNOW,NOW Inc.,5.58,610338318.66,n/a,2014,Energy,Metal Fabrications
NS,Nustar Energy L.P.,13.29,1451206786.26,n/a,n/a,Energy,Natural Gas Distribution
NES,"Nuverra Environmental Solutions, Inc.",2.3,36276566,n/a,2017,Energy,Oilfield Services/Equipment
OMP,Oasis Midstream Partners LP,10.56,357048024.96,n/a,n/a,Energy,Oil & Gas Production
OAS,Oasis Petroleum Inc.,34.2,684000000,n/a,n/a,Energy,Oil & Gas Production
OXY,Occidental Petroleum Corporation,15.76,14675861641.2,n/a,n/a,Energy,Oil & Gas Production
OII,"Oceaneering International, Inc.",6.07,602779152.66,n/a,n/a,Energy,Oilfield Services/Equipment
OIS,"Oil States International, Inc.",4.44,270977875.32,n/a,2001,Energy,Metal Fabrications
OTIS,Otis Worldwide Corporation,66.94,28998055493.96,n/a,2020,Energy,Consumer Electronics/Appliances
OVV,Ovintiv Inc.,12.76,3315823527.28,n/a,n/a,Energy,Oil & Gas Production
PARR,"Par Pacific Holdings, Inc.",11.39,614807016.71,n/a,n/a,Energy,Oil & Gas Production
PE,"Parsley Energy, Inc.",12.53,5173192523.31,n/a,2014,Energy,Oil & Gas Production
PTEN,"Patterson-UTI Energy, Inc.",4.31,808098170.25,n/a,1993,Energy,Oil & Gas Production
PBF,PBF Energy Inc.,7.26,872128728.24,n/a,2012,Energy,Integrated oil Companies
PBFX,PBF Logistics LP,9.33,581823688.92,n/a,2014,Energy,Natural Gas Distribution
PDCE,"PDC Energy, Inc.",16.72,1665941892.56,n/a,n/a,Energy,Oil & Gas Production
BTU,Peabody Energy Corporation,1.35,132030000,n/a,2017,Energy,Coal Mining
PED,Pedevco Corp.,1.35,97825509,n/a,n/a,Energy,Oil & Gas Production
PTON,"Peloton Interactive, Inc.",116.35,34036147648.75,n/a,2019,Energy,Consumer Electronics/Appliances
PBA,Pembina Pipeline Corp.,25.49,14018021580,n/a,n/a,Energy,Oil & Gas Production
PVAC,Penn Virginia Corporation,9.02,137107923.7,n/a,n/a,Energy,Oil & Gas Production
PBT,Permian Basin Royalty Trust,2.84,132368980.64,n/a,n/a,Energy,Oil & Gas Production
PVL,Permianville Royalty Trust,0.7182,23700600,n/a,2011,Energy,Oil & Gas Production
