CALX,"Calix, Inc",23.68,1462783361.28,n/a,2010,Consumer Services,Telecommunications Equipment
CPT,Camden Property Trust,98.83,9625603095.97,n/a,1993,Consumer Services,Real Estate Investment Trusts
CNNE,"Cannae Holdings, Inc.",39.42,3613089177.9,n/a,2017,Consumer Services,Restaurants
CPHC,Canterbury Park Holding Corporation,11.89,56106829.25,n/a,n/a,Consumer Services,Services-Misc. Amusement & Recreation
BXMT,"Capital Trust, Inc.",25.98,3798217311.18,n/a,n/a,Consumer Services,Real Estate Investment Trusts
CMO,Capstead Mortgage Corporation,5.63,543186616.87,n/a,n/a,Consumer Services,Real Estate Investment Trusts
CTRE,"CareTrust REIT, Inc.",19.43,1860146127.68,n/a,n/a,Consumer Services,Real Estate Investment Trusts
CCL,Carnival Corporation,19.98,22058216103.6,n/a,1987,Consumer Services,Marine Transportation
CUK,Carnival Corporation,17.67,15596820601.2,n/a,n/a,Consumer Services,Marine Transportation
PRTS,"CarParts.com, Inc.",15.07,713120929.62,n/a,2007,Consumer Services,Other Specialty Stores
CSV,"Carriage Services, Inc.",27.21,488959019.88,n/a,n/a,Consumer Services,Other Consumer Services
TAST,"Carrols Restaurant Group, Inc.",6.8,354222431.2,n/a,2006,Consumer Services,Restaurants
CTT,"CatchMark Timber Trust, Inc.",9.59,467661116.23,n/a,2013,Consumer Services,Real Estate Investment Trusts
CATO,Cato Corporation (The),8.06,184848596.14,n/a,n/a,Consumer Services,Clothing/Shoe/Accessory Stores
CDW,CDW Corporation,130.49,18658531653.39,n/a,2013,Consumer Services,Catalog/Specialty Distribution
FUN,"Cedar Fair, L.P.",38.03,2156542034.14,n/a,1987,Consumer Services,Services-Misc. Amusement & Recreation
CDR,"Cedar Realty Trust, Inc.",7.94,107441078.68,n/a,n/a,Consumer Services,Real Estate Investment Trusts
CNTY,"Century Casinos, Inc.",5.91,174793935.42,n/a,n/a,Consumer Services,Hotels/Resorts
GIB,CGI Inc.,73.8,19108793781,n/a,n/a,Consumer Services,Professional Services
CHTR,"Charter Communications, Inc.",651.99,133592214412.23,n/a,n/a,Consumer Services,Television Services
CLDT,Chatham Lodging Trust (REIT),11.01,517166168.04,n/a,2010,Consumer Services,Real Estate Investment Trusts
CHGG,"Chegg, Inc.",77.93,10038232501.84,n/a,2013,Consumer Services,Other Consumer Services
CHMI,Cherry Hill Mortgage Investment Corporation,9.06,154716333.48,n/a,2013,Consumer Services,Real Estate Investment Trusts
CHWY,"Chewy, Inc.",77.58,32001349066.56,n/a,2019,Consumer Services,Catalog/Specialty Distribution
CSSE,"Chicken Soup for the Soul Entertainment, Inc.",17.2,217561045.6,n/a,2017,Consumer Services,Movies/Entertainment
CSSEN,"Chicken Soup for the Soul Entertainment, Inc.",25.396,0,n/a,n/a,Consumer Services,Movies/Entertainment
CSSEP,"Chicken Soup for the Soul Entertainment, Inc.",22.98,0,n/a,n/a,Consumer Services,Movies/Entertainment
CHS,"Chico&#39;s FAS, Inc.",1.51,181074632.25,n/a,n/a,Consumer Services,Clothing/Shoe/Accessory Stores
PLCE,"Children&#39;s Place, Inc. (The)",42.98,626952612.44,n/a,1997,Consumer Services,Clothing/Shoe/Accessory Stores
CIM,Chimera Investment Corporation,10.26,2398076253.54,n/a,2007,Consumer Services,Real Estate Investment Trusts
DL,China Distance Education Holdings Limited,8.72,294998541.76,n/a,n/a,Consumer Services,Other Consumer Services
CLEU,China Liberal Education Holdings Limited,5.69,36036664.77,n/a,2020,Consumer Services,Other Consumer Services
COE,China Online Education Group,26.24,561730438.4,n/a,2016,Consumer Services,Other Consumer Services
CMG,"Chipotle Mexican Grill, Inc.",1289.43,36078701411.07,n/a,2006,Consumer Services,Restaurants
CHH,"Choice Hotels International, Inc.",99.65,5526397871.3,n/a,n/a,Consumer Services,Hotels/Resorts
CHSCL,CHS Inc,28.86,0,n/a,n/a,Consumer Services,Farming/Seeds/Milling
CHSCM,CHS Inc,26.99,0,n/a,n/a,Consumer Services,Farming/Seeds/Milling
CHSCN,CHS Inc,27.79,0,n/a,n/a,Consumer Services,Farming/Seeds/Milling
CHSCO,CHS Inc,28.7,0,n/a,n/a,Consumer Services,Farming/Seeds/Milling
CHSCP,CHS Inc,29.66,0,n/a,n/a,Consumer Services,Farming/Seeds/Milling
CHDN,"Churchill Downs, Incorporated",179.92,7098784082,n/a,n/a,Consumer Services,Services-Misc. Amusement & Recreation
CHUY,"Chuy&#39;s Holdings, Inc.",23.7,466759934.4,n/a,2012,Consumer Services,Restaurants
CMCT,CIM Commercial Trust Corporation,12.17,180449579.7,n/a,n/a,Consumer Services,Real Estate Investment Trusts
CMCTP,CIM Commercial Trust Corporation,24.15,0,n/a,n/a,Consumer Services,Real Estate Investment Trusts
CIDM,Cinedigm Corp,0.538,69850527.91,n/a,n/a,Consumer Services,Consumer Electronics/Video Chains
CNK,Cinemark Holdings Inc,15.45,1825547789.85,n/a,2007,Consumer Services,Movies/Entertainment
CTRN,"Citi Trends, Inc.",33.89,360391750.18,n/a,2005,Consumer Services,Clothing/Shoe/Accessory Stores
CIO,"City Office REIT, Inc.",8.77,380592716.09,n/a,2014,Consumer Services,Real Estate Investment Trusts
CVEO,Civeo Corporation,15.95,226731945.55,n/a,2014,Consumer Services,Hotels/Resorts
CCO,"Clear Channel Outdoor Holdings, Inc.",1.51,705586672.42,n/a,2005,Consumer Services,Advertising
CLPR,Clipper Realty Inc.,6.35,101981000,n/a,2017,Consumer Services,Real Estate Investment Trusts
CCOI,"Cogent Communications Holdings, Inc.",58.14,2747191744.8,n/a,n/a,Consumer Services,Telecommunications Equipment
CLNY,"Colony Capital, Inc.",4.32,2083803300,n/a,2014,Consumer Services,Real Estate Investment Trusts
CLNC,"Colony Credit Real Estate, Inc.",7.26,933512325.9,n/a,2018,Consumer Services,Real Estate Investment Trusts
CXP,"Columbia Property Trust, Inc.",13.98,1600220783.88,n/a,2013,Consumer Services,Real Estate Investment Trusts
CCZ,Comcast Corporation,61.99,0,n/a,n/a,Consumer Services,Television Services
CMCSA,Comcast Corporation,50.24,229864235307.2,n/a,n/a,Consumer Services,Television Services
CHCT,Community Healthcare Trust Incorporated,45.16,1058098709.68,n/a,2015,Consumer Services,Real Estate Investment Trusts
CBD,Companhia Brasileira de Distribuicao,12.73,3413072214.11,n/a,2020,Consumer Services,Food Chains
CDOR,"Condor Hospitality Trust, Inc.",3.15,37849410.9,n/a,n/a,Consumer Services,Real Estate Investment Trusts
CONN,"Conn&#39;s, Inc.",11.085,322956420.24,n/a,2003,Consumer Services,Consumer Electronics/Video Chains
TCS,Container Store (The),9.3,470162411.4,n/a,2013,Consumer Services,Home Furnishings
CXW,"CoreCivic, Inc.",7.09,848206591.44,n/a,n/a,Consumer Services,Real Estate Investment Trusts
CORR,"CorEnergy Infrastructure Trust, Inc.",5.95,81226549.95,n/a,n/a,Consumer Services,Real Estate Investment Trusts
CPLG,CorePoint Lodging Inc.,6.51,378628337.85,n/a,2018,Consumer Services,Real Estate Investment Trusts
COR,CoreSite Realty Corporation,125.39,5362500839.25,n/a,2010,Consumer Services,Real Estate Investment Trusts
OFC,Corporate Office Properties Trust,26.63,2987226854.24,n/a,n/a,Consumer Services,Real Estate Investment Trusts
COST,Costco Wholesale Corporation,391.77,172859904137.79,n/a,n/a,Consumer Services,Department/Specialty Retail Stores
CUZ,Cousins Properties Incorporated,33.41,4963535133.96,n/a,n/a,Consumer Services,Real Estate Investment Trusts
CBRL,"Cracker Barrel Old Country Store, Inc.",139.58,3307682533.68,n/a,1981,Consumer Services,Restaurants
CRTD,Creatd Inc.,3.14,27171660.3,n/a,n/a,Consumer Services,Movies/Entertainment
CRTDW,Creatd Inc.,0.758,0,n/a,n/a,Consumer Services,Movies/Entertainment
CRSA,Crescent Acquisition Corp,10.22,319375000,n/a,2019,Consumer Services,Services-Misc. Amusement & Recreation
CRSAU,Crescent Acquisition Corp,10.8,0,n/a,2019,Consumer Services,Services-Misc. Amusement & Recreation
CRSAW,Crescent Acquisition Corp,0.99,0,n/a,2019,Consumer Services,Services-Misc. Amusement & Recreation
CUBE,CubeSmart,32.53,6352017390.79,n/a,n/a,Consumer Services,Real Estate Investment Trusts
CMLS,Cumulus Media Inc.,8.77,178443172.46,n/a,n/a,Consumer Services,Broadcasting
CURI,CuriosityStream Inc. ,9.79,415200194.97,n/a,2020,Consumer Services,Movies/Entertainment
CURIW,CuriosityStream Inc. ,1.245,0,n/a,2020,Consumer Services,Movies/Entertainment
CONE,CyrusOne Inc,69.91,8418740889.96,n/a,2013,Consumer Services,Real Estate Investment Trusts
DJCO,Daily Journal Corp. (S.C.),270,372801420,n/a,n/a,Consumer Services,Newspapers/Magazines
DRI,"Darden Restaurants, Inc.",107.98,14058988981.3,n/a,n/a,Consumer Services,Restaurants
DSKE,"Daseke, Inc.",6.75,438906424.5,n/a,2015,Consumer Services,Transportation Services
DSKEW,"Daseke, Inc.",0.27,0,n/a,2015,Consumer Services,Transportation Services
PLAY,"Dave & Buster&#39;s Entertainment, Inc.",25.32,1205103171.84,n/a,2014,Consumer Services,Restaurants
TACO,"Del Taco Restaurants, Inc.",8.85,330322648.05,n/a,2014,Consumer Services,Restaurants
DENN,Denny&#39;s Corporation,11.51,733971061.2,n/a,n/a,Consumer Services,Restaurants
DBI,Designer Brands Inc.,7.9,571358944.3,n/a,n/a,Consumer Services,Clothing/Shoe/Accessory Stores
