MPLN,MultiPlan Corporation,6.94,4823031227.68,n/a,2020,Miscellaneous,Business Services
NCR,NCR Corporation,27.67,3566663000,n/a,n/a,Miscellaneous,Office Equipment/Supplies/Services
NTES,"NetEase, Inc.",90.37,32409940742.2,358636060,n/a,Miscellaneous,Business Services
NTIP,"Network-1 Technologies, Inc.",2.95,70897574.2,n/a,n/a,Miscellaneous,Multi-Sector Companies
EGOV,NIC Inc.,23.435,1570863165.575,n/a,1999,Miscellaneous,Business Services
NLSN,Nielsen N.V.,16.17,5772670628.34,n/a,2011,Miscellaneous,Business Services
NOVT,Novanta Inc.,119.98,4218570947.64,n/a,n/a,Miscellaneous,Industrial Machinery/Components
OPRX,OptimizeRx Corporation,26.42,399170427.32,n/a,n/a,Miscellaneous,Business Services
PAR,PAR Technology Corporation,53.98,1181231924.6,n/a,n/a,Miscellaneous,Office Equipment/Supplies/Services
PAYA,Paya Holdings Inc.,11.04,1288339748.64,n/a,n/a,Miscellaneous,Business Services
PAYAW,Paya Holdings Inc.,2.35,0,n/a,n/a,Miscellaneous,Business Services
PYPL,"PayPal Holdings, Inc.",214.12,250882650143.08,n/a,n/a,Miscellaneous,Business Services
PAYS,"Paysign, Inc.",4.89,243739394.73,n/a,n/a,Miscellaneous,Business Services
PFSW,"PFSweb, Inc.",6.79,137485081.09,n/a,1999,Miscellaneous,Business Services
PHR,"Phreesia, Inc.",44.16,1930796242.56,n/a,2019,Miscellaneous,Business Services
PDD,Pinduoduo Inc.,138.81,40050209385.9,288525390,2018,Miscellaneous,Business Services
PBI,Pitney Bowes Inc.,5.7,986719470.3,n/a,n/a,Miscellaneous,Office Equipment/Supplies/Services
PCOM,"Points International, Ltd.",12,158728884,n/a,n/a,Miscellaneous,Business Services
POLA,"Polar Power, Inc.",4.9,57088336.9,n/a,2016,Miscellaneous,Industrial Machinery/Components
PRTH,"Priority Technology Holdings, Inc.",4.88,328031301.52,n/a,2016,Miscellaneous,Business Services
QIWI,QIWI plc,14.56,748652646.56,51418451,2013,Miscellaneous,Business Services
QUAD,"Quad Graphics, Inc",3.1,166335181,n/a,n/a,Miscellaneous,Publishing
QS,QuantumScape Corporation,47,1351250000,n/a,2020,Miscellaneous,Industrial Machinery/Components
QH,Quhuo Limited,8.51,22977000,2700000,2020,Miscellaneous,Business Services
QNST,"QuinStreet, Inc.",17.845,943880563.755,n/a,2010,Miscellaneous,Business Services
RRD,R.R. Donnelley & Sons Company,1.4,99960000,n/a,n/a,Miscellaneous,Publishing
RDWR,Radware Ltd.,25.21,1163698087.38,n/a,1999,Miscellaneous,Business Services
RPAY,Repay Holdings Corporation,24.13,1717289824.24,n/a,2018,Miscellaneous,Business Services
